branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
AHM_06,Ahmedabad,Female,Stationery,994.55,6.0,5967.3,1074.11,Paytm,3.4,,07:27:01,
RAN_35,Ranchi,Male,Bakery,883.09,6.0,5298.54,953.74,Credit Card,2.6,2024-10-05,,Saturday
COI_37,Coimbatore,Female,Household Items,908.73,10.0,9087.3,1635.71,Mobikwik,1.5,2024-09-13,,Friday
FAR_23,Faridabad,Male,Bakery,809.26,5.0,4046.3,728.33,,3.4,2024-03-26,15:52:01,Tuesday
CHA_45,,Male,Beverages,997.36,7.0,6981.52,1256.67,,1.5,2025-07-18,00:20:57,Friday
BAN_04,Bangalore,Female,Personal Care,49.82,2.0,99.64,17.94,Mobikwik,4.6,2023-09-01,21:27:32,Friday
MAD_42,Madurai,Female,Sports Equipment,580.24,10.0,5802.4,1044.43,Cash,3.8,2025-07-19,10:57:09,Saturday
LUD_20,Ludhiana,Male,Bakery,811.34,3.0,2434.02,438.12,Cash,2.3,2025-06-24,21:29:26,Tuesday
THA_14,Thane,Male,Frozen Foods,639.55,10.0,6395.5,1151.19,PhonePe,2.1,2023-11-03,09:06:51,Friday
FAR_23,Faridabad,Female,,378.42,3.0,1135.26,204.35,Amazon Pay,2.5,2023-12-20,19:10:51,Wednesday
VAD_18,Vadodara,Male,Fruits & Vegetables,596.42,10.0,5964.2,1073.56,Mobikwik,1.6,2024-12-01,13:07:46,Sunday
BAN_04,,Female,Dairy Products,456.43,8.0,3651.44,657.26,Cash,4.5,2023-07-29,18:17:27,Saturday
VIS_16,Visakhapatnam,Male,Stationery,751.75,2.0,1503.5,270.63,Paytm,4.5,2024-11-02,11:39:34,Saturday
NAS_22,Nashik,Male,Dairy Products,720.78,4.0,2883.12,518.96,Google Pay,3.5,2023-09-06,02:23:04,Wednesday
VIS_16,,,Clothing,798.91,4.0,3195.64,,,3.0,2024-12-03,01:04:28,Tuesday
GWA_39,Gwalior,,Electronics,101.53,1.0,101.53,18.28,Paytm,,2024-12-02,04:49:18,Monday
VAS_27,,Male,Bakery,277.52,6.0,1665.12,299.72,Mobikwik,2.6,2024-07-29,,Monday
COI_37,,Female,Snacks,843.68,10.0,8436.8,1518.62,Cash,4.4,2025-05-03,10:07:18,Saturday
IND_13,Indore,Female,Sports Equipment,759.04,2.0,1518.08,273.25,Cash,2.5,2024-12-06,03:25:58,Friday
FAR_23,Faridabad,Male,Bakery,872.19,2.0,1744.38,,,1.4,2025-01-30,19:20:14,Thursday
IND_13,Indore,Female,Personal Care,154.76,6.0,928.56,167.14,Debit Card,1.7,2025-05-16,22:59:59,
IND_13,Indore,Female,Beverages,676.89,6.0,4061.34,731.04,Cash,3.5,2025-02-05,02:25:34,Wednesday
SRI_29,Srinagar,Male,,920.87,5.0,4604.35,828.78,Amazon Pay,1.1,2024-02-12,08:17:12,Monday
JAI_08,Jaipur,Male,Bakery,441.61,5.0,2208.05,397.45,Mobikwik,2.3,2025-03-22,11:07:06,Saturday
RAI_43,Raipur,Female,Bakery,494.76,5.0,2473.8,445.28,Debit Card,4.4,2023-08-02,03:15:25,Wednesday
AGR_21,Agra,Female,Beverages,197.3,10.0,1973.0,355.14,Mobikwik,5.0,2023-12-11,21:20:00,Monday
JOD_41,Jodhpur,,Frozen Foods,516.4,9.0,4647.6,836.57,Amazon Pay,3.6,2025-01-07,15:31:13,Tuesday
NOI_40,Noida,Female,Household Items,326.62,,,58.79,Google Pay,1.9,2024-11-29,15:06:24,Friday
GUW_44,Guwahati,Male,Electronics,407.83,2.0,815.66,146.82,PhonePe,3.9,2024-06-21,00:51:50,Friday
NAS_22,Nashik,Male,Personal Care,777.59,6.0,4665.54,839.8,Mobikwik,1.0,2024-09-26,11:17:50,Thursday
ALL_34,Allahabad,,Health & Wellness,523.33,5.0,2616.65,471.0,Cash,4.2,2025-05-07,17:25:24,Wednesday
THA_14,Thane,Male,Stationery,435.6,9.0,3920.4,705.67,PhonePe,4.3,2024-04-06,09:25:20,Saturday
VAS_27,Vasai,Male,Dairy Products,733.66,1.0,733.66,132.06,PhonePe,2.3,2025-04-21,08:24:01,Monday
SRI_29,Srinagar,Female,Sports Equipment,726.28,4.0,2905.12,522.92,Cash,1.7,2025-02-26,14:21:46,Wednesday
DEL_00,Delhi,Male,Health & Wellness,329.28,,2963.52,533.43,Amazon Pay,4.5,2023-08-20,21:46:20,Sunday
PAT_17,Patna,,Dairy Products,740.87,3.0,2222.61,400.07,PhonePe,1.3,2024-10-27,05:19:13,
DHA_31,Dhanbad,Female,Personal Care,648.4,6.0,3890.4,700.27,Credit Card,3.3,2023-12-02,12:57:00,Saturday
SUR_09,Surat,Female,Personal Care,762.58,8.0,6100.64,1098.12,Credit Card,3.4,2024-11-14,15:32:36,Thursday
KAL_26,Kalyan,Female,Stationery,452.67,7.0,3168.69,570.36,Credit Card,3.9,2024-08-02,23:02:37,Friday
AGR_21,Agra,Male,Fruits & Vegetables,541.83,1.0,541.83,97.53,Google Pay,2.2,2023-08-18,,Friday
,Madurai,Female,Stationery,789.11,5.0,3945.55,710.2,Mobikwik,3.4,,08:01:02,Saturday
PAT_17,Patna,Female,Stationery,621.83,2.0,1243.66,223.86,Cash,2.0,2025-04-27,09:20:49,Sunday
FAR_23,Faridabad,Male,Bakery,89.28,5.0,446.4,80.35,Google Pay,3.9,2024-04-10,06:26:41,Wednesday
CHE_03,Chennai,Male,Household Items,791.53,3.0,2374.59,427.43,Amazon Pay,3.0,2024-09-25,04:20:10,Wednesday
NOI_40,Noida,,Clothing,778.22,2.0,1556.44,280.16,Paytm,1.7,2024-10-31,01:23:58,Thursday
ALL_34,Allahabad,Female,Personal Care,112.71,10.0,1127.1,202.88,Credit Card,2.3,2024-03-23,13:57:52,Saturday
RAJ_25,Rajkot,Female,Snacks,998.16,10.0,9981.6,1796.69,Credit Card,2.8,2024-09-22,13:11:41,Sunday
AMR_32,Amritsar,Male,Fruits & Vegetables,747.8,9.0,6730.2,1211.44,Debit Card,,2024-11-22,23:41:38,Friday
BAN_04,Bangalore,Female,Pet Supplies,271.98,4.0,1087.92,195.83,,1.4,2024-09-15,15:20:04,Sunday
SOL_46,Solapur,Male,Snacks,536.31,1.0,536.31,96.54,Cash,1.5,2023-08-11,01:30:16,Friday
GWA_39,Gwalior,,Personal Care,353.28,2.0,706.56,127.18,Cash,3.1,2024-08-15,,Thursday
JAI_08,Jaipur,Female,Personal Care,8628.84,98.0,5033.49,906.03,Google Pay,1.3,2024-07-12,19:30:22,Friday
HUB_47,Hubli–Dharwad,Female,Pet Supplies,,8.0,6613.92,1190.51,Google Pay,1.5,2025-05-09,21:21:30,
RAJ_25,Rajkot,Female,Baby Products,111.44,7.0,780.08,140.41,Amazon Pay,4.7,2025-04-07,20:50:27,Monday
SOL_46,Solapur,Female,Sports Equipment,676.07,3.0,2028.21,365.08,Amazon Pay,,2024-10-20,16:57:07,Sunday
FAR_23,Faridabad,Female,Stationery,,9.0,498.6,89.75,Google Pay,4.4,2023-11-27,05:23:23,Monday
KAL_26,Kalyan,Male,Baby Products,587.29,2.0,1174.58,211.42,Debit Card,1.3,2024-06-23,06:15:34,Sunday
VIS_16,Visakhapatnam,Female,Home Decor,712.33,9.0,6410.97,1153.97,PhonePe,4.2,2025-07-14,11:16:12,Monday
SRI_29,Srinagar,Male,Dairy Products,,5.0,3436.4,618.55,PhonePe,1.1,2024-10-26,03:08:11,Saturday
,Ghaziabad,Female,,443.99,3.0,1331.97,,Credit Card,1.7,2024-01-09,03:31:33,Tuesday
KOL_02,Kolkata,Female,Frozen Foods,75.22,6.0,451.32,81.24,Debit Card,3.8,2024-08-21,13:48:20,Wednesday
NAV_33,Navi Mumbai,Female,Home Decor,138.88,9.0,1249.92,224.99,Paytm,1.5,2023-08-06,04:22:18,Sunday
GHA_19,Ghaziabad,Male,Dairy Products,121.28,10.0,1212.8,218.3,PhonePe,3.4,2023-11-30,12:42:54,Thursday
COI_37,Coimbatore,Male,Frozen Foods,285.73,4.0,1142.92,205.73,Credit Card,2.3,2023-10-14,17:49:31,Saturday
BHO_15,Bhopal,Male,Fruits & Vegetables,372.75,3.0,1118.25,201.28,Credit Card,1.8,2023-07-30,07:33:45,
CHA_45,Chandigarh,Male,Personal Care,524.03,3.0,1572.09,282.98,Google Pay,3.9,2025-03-09,19:03:42,Sunday
COI_37,Coimbatore,Female,Home Decor,480.05,7.0,3360.35,604.86,Cash,3.5,2024-01-31,,Wednesday
ALL_34,Allahabad,Male,Dairy Products,60.11,9.0,540.99,,Paytm,,2023-08-28,12:26:14,Monday
,Thane,Male,Dairy Products,205.88,8.0,1647.04,296.47,Debit Card,3.8,2023-12-12,11:21:29,Tuesday
,Ludhiana,Male,Home Decor,863.28,1.0,863.28,,Debit Card,1.0,2024-11-23,,Saturday
CHE_03,Chennai,Male,Clothing,,6.0,,1000.74,Credit Card,4.5,2024-02-15,03:42:11,Thursday
KAN_11,Kanpur,Female,Pet Supplies,948.97,8.0,,1366.52,PhonePe,4.8,2024-01-05,12:13:08,Friday
VAD_18,Vadodara,Female,Stationery,329.72,10.0,3297.2,593.5,Debit Card,3.7,2025-01-17,20:43:04,Friday
DEL_00,,Female,Frozen Foods,373.98,9.0,3365.82,605.85,PhonePe,4.2,2024-11-07,22:07:09,Thursday
HUB_47,Hubli–Dharwad,,Home Decor,11347.2,84.0,5673.6,1021.25,Amazon Pay,1.1,2024-05-19,03:14:41,Sunday
SUR_09,Surat,Male,Clothing,742.03,5.0,3710.15,667.83,Debit Card,3.1,2023-08-17,05:53:18,Thursday
THA_14,Thane,Male,Home Decor,959.56,3.0,2878.68,518.16,Google Pay,1.6,2024-05-02,21:17:53,Thursday
DHA_31,Dhanbad,Male,Bakery,,8.0,6693.28,1204.79,Credit Card,2.0,2024-10-25,14:14:48,Friday
RAN_35,Ranchi,Female,,,7.0,4972.87,895.12,Debit Card,3.4,2024-10-12,09:08:07,Saturday
HYD_05,Hyderabad,Female,Baby Products,,7.0,1905.33,342.96,Mobikwik,2.1,2023-10-04,12:10:17,Wednesday
VIS_16,Visakhapatnam,Female,,104.38,3.0,313.14,56.37,Credit Card,,2025-02-24,,Monday
PUN_07,,Female,Home Decor,526.32,7.0,3684.24,663.16,Debit Card,4.0,2024-05-28,16:58:51,Tuesday
SUR_09,Surat,Female,Beverages,768.31,2.0,1536.62,276.59,Paytm,1.2,2025-03-05,16:50:23,Wednesday
CHA_45,Chandigarh,Male,Personal Care,996.94,4.0,3987.76,717.8,Paytm,1.2,2023-07-25,14:53:57,Tuesday
KAL_26,Kalyan,Female,Health & Wellness,,9.0,,1277.26,Paytm,3.0,2024-10-25,20:32:05,Friday
AHM_06,Ahmedabad,Female,Beverages,694.5,4.0,2778.0,500.04,Mobikwik,4.3,2023-10-26,17:36:30,Thursday
SRI_29,Srinagar,Female,Bakery,819.65,6.0,4917.9,885.22,Amazon Pay,2.3,2024-12-03,16:14:05,Tuesday
PAT_17,Patna,Female,Fruits & Vegetables,640.18,7.0,4481.26,806.63,PhonePe,4.8,2025-05-18,06:56:24,Sunday
PAT_17,Patna,Female,Snacks,424.38,9.0,,687.5,Amazon Pay,3.0,2023-07-29,11:34:09,Saturday
DEL_00,Delhi,Female,Home Decor,624.3,5.0,,561.87,,4.0,2024-01-02,22:02:22,Tuesday
JAI_08,Jaipur,Male,,60.81,4.0,243.24,43.78,Google Pay,2.8,2025-07-11,17:44:57,
CHA_45,Chandigarh,Male,Dairy Products,195.89,2.0,391.78,,Mobikwik,5.0,2024-05-24,10:05:29,Friday
PAT_17,Patna,Male,Pet Supplies,982.8,2.0,1965.6,353.81,Amazon Pay,2.0,2023-12-17,00:15:25,Sunday
HYD_05,Hyderabad,Male,Dairy Products,256.1,1.0,256.1,46.1,Mobikwik,3.3,2024-09-29,03:48:32,Sunday
AUR_30,Aurangabad,Male,Health & Wellness,174.2,9.0,1567.8,282.2,Google Pay,1.8,2024-09-11,22:34:04,Wednesday
ALL_34,Allahabad,Male,Personal Care,594.78,5.0,2973.9,535.3,Cash,2.7,2024-01-03,17:29:54,Wednesday
AMR_32,Amritsar,,Clothing,732.28,8.0,5858.24,1054.48,Credit Card,1.2,2025-07-13,01:16:15,Sunday
,Ranchi,Female,Stationery,11771.52,112.0,7847.68,1412.58,Cash,3.0,,20:44:49,Tuesday
COI_37,Coimbatore,Female,Stationery,118.17,5.0,590.85,106.35,Mobikwik,,2024-06-12,09:54:45,Wednesday
CHA_45,Chandigarh,Female,Snacks,978.75,7.0,6851.25,1233.22,PhonePe,4.3,2024-09-19,11:32:11,Thursday
SUR_09,Surat,Female,Home Decor,710.95,9.0,6398.55,1151.74,Credit Card,2.0,2024-02-08,08:08:30,Thursday
SUR_09,Surat,Female,Pet Supplies,295.55,8.0,2364.4,425.59,Paytm,1.5,2024-12-03,05:17:55,Tuesday
AMR_32,Amritsar,Female,Dairy Products,954.21,9.0,8587.89,,Debit Card,2.4,2025-06-17,04:48:23,Tuesday
FAR_23,Faridabad,Male,Baby Products,306.58,3.0,919.74,165.55,Cash,3.8,2024-02-03,10:52:24,Saturday
VAD_18,Vadodara,Female,Pet Supplies,284.69,3.0,854.07,153.73,Amazon Pay,2.9,2024-04-23,16:59:51,Tuesday
LUD_20,Ludhiana,Male,Beverages,138.47,3.0,415.41,74.77,Debit Card,3.3,2025-06-06,02:53:38,Friday
VIS_16,Visakhapatnam,Female,,381.24,2.0,762.48,137.25,Cash,3.7,2024-02-09,,Friday
MUM_01,Mumbai,Male,Home Decor,236.79,9.0,2131.11,383.6,PhonePe,2.6,2024-02-17,09:24:27,Saturday
GWA_39,Gwalior,Male,Health & Wellness,281.49,1.0,281.49,50.67,Credit Card,3.1,2023-10-11,20:06:03,Wednesday
GWA_39,Gwalior,Female,Electronics,289.63,8.0,2317.04,417.07,Paytm,3.2,2024-06-26,12:46:40,
RAI_43,Raipur,,Health & Wellness,979.29,8.0,7834.32,1410.18,Cash,4.6,2024-12-27,12:53:29,Friday
RAN_35,Ranchi,Male,Fruits & Vegetables,158.59,1.0,158.59,28.55,Paytm,1.3,2025-03-23,16:03:52,Sunday
NOI_40,Noida,Female,Snacks,879.11,6.0,,949.44,,2.5,2024-04-23,17:55:23,Tuesday
AUR_30,Aurangabad,Female,Dairy Products,864.28,5.0,4321.4,777.85,Cash,1.6,2023-09-22,11:57:22,Friday
ALL_34,Allahabad,Male,Stationery,388.19,6.0,2329.14,419.25,Mobikwik,3.0,2023-09-10,03:54:00,Sunday
MAD_42,,Female,Electronics,680.17,5.0,3400.85,,Debit Card,3.2,2025-07-07,05:45:36,Monday
NAV_33,Navi Mumbai,Male,Baby Products,860.15,10.0,8601.5,,Credit Card,2.2,2024-09-29,13:52:37,Sunday
THA_14,,Male,Stationery,983.29,1.0,983.29,176.99,Debit Card,1.8,2023-08-17,20:41:42,Thursday
JOD_41,Jodhpur,Female,Dairy Products,509.17,7.0,3564.19,641.55,Amazon Pay,2.3,2024-10-15,13:16:43,Tuesday
AHM_06,Ahmedabad,Male,Sports Equipment,940.86,8.0,,1354.84,,1.5,2024-08-04,00:39:29,Sunday
GUW_44,Guwahati,,Sports Equipment,427.72,7.0,2994.04,538.93,Credit Card,3.9,2024-05-09,03:43:01,Thursday
COI_37,Coimbatore,Female,Household Items,190.64,5.0,953.2,171.58,,3.1,2025-05-26,00:28:21,Monday
,Lucknow,Male,Stationery,3394.08,126.0,2545.56,458.2,Paytm,3.3,2024-08-12,17:09:11,Monday
DHA_31,Dhanbad,Female,,584.91,1.0,584.91,105.28,Debit Card,4.3,2025-07-04,17:21:25,Friday
LUD_20,Ludhiana,Female,Clothing,623.73,2.0,1247.46,224.54,Paytm,1.3,2025-06-24,02:45:04,Tuesday
THA_14,Thane,Female,Electronics,346.89,8.0,2775.12,499.52,PhonePe,2.4,2023-10-12,08:24:39,Thursday
GHA_19,Ghaziabad,Female,Sports Equipment,630.75,9.0,5676.75,1021.81,Cash,4.3,2024-04-12,06:12:12,Friday
JOD_41,Jodhpur,Female,Beverages,280.6,,841.8,151.52,Debit Card,2.7,2025-01-11,18:09:13,Saturday
GWA_39,Gwalior,Female,Pet Supplies,250.57,5.0,1252.85,225.51,Google Pay,3.9,2023-09-14,11:29:00,Thursday
HOW_36,Howrah,Male,Electronics,41.91,5.0,209.55,37.72,Google Pay,4.3,2024-11-11,16:26:49,Monday
VAR_28,Varanasi,Male,Beverages,831.01,8.0,6648.08,1196.65,PhonePe,2.3,2024-12-10,08:24:49,Tuesday
,Ghaziabad,Female,,772.68,1.0,772.68,139.08,Paytm,4.3,2024-09-10,13:04:46,Tuesday
GWA_39,Gwalior,Female,Electronics,10138.92,84.0,5069.46,912.5,Google Pay,1.1,2025-03-25,15:17:23,Tuesday
HUB_47,Hubli–Dharwad,Male,Health & Wellness,467.11,7.0,3269.77,588.56,Credit Card,2.9,2024-07-30,09:00:49,Tuesday
AMR_32,Amritsar,Female,Fruits & Vegetables,,,,133.01,Amazon Pay,2.9,2024-08-14,17:23:24,Wednesday
LUD_20,Ludhiana,Female,Sports Equipment,389.77,2.0,779.54,140.32,Mobikwik,2.1,2025-04-06,14:26:26,Sunday
JAB_38,Jabalpur,Female,Electronics,11387.76,84.0,5693.88,1024.9,Google Pay,1.0,2025-03-29,20:34:25,Saturday
AUR_30,Aurangabad,Male,Electronics,795.58,5.0,3977.9,716.02,Mobikwik,1.6,2024-12-12,22:17:21,Thursday
MEE_24,Meerut,Male,Home Decor,189.87,8.0,1518.96,273.41,Cash,1.9,2024-12-17,09:26:27,Tuesday
SOL_46,Solapur,Male,Health & Wellness,414.75,8.0,3318.0,597.24,Cash,,2024-02-17,04:48:43,Saturday
GUW_44,Guwahati,,Personal Care,685.81,7.0,4800.67,864.12,Google Pay,1.2,2024-04-12,20:08:52,Friday
AUR_30,Aurangabad,Male,Baby Products,525.34,1.0,525.34,94.56,,4.8,2024-01-19,10:13:23,Friday
GWA_39,Gwalior,Female,Household Items,471.3,8.0,3770.4,678.67,,1.2,2024-01-15,19:50:19,Monday
ALL_34,,Female,Stationery,809.01,7.0,5663.07,1019.35,Credit Card,3.7,,17:16:02,Friday
VAR_28,Varanasi,Male,Clothing,724.69,1.0,724.69,130.44,Cash,2.7,2023-10-20,05:19:52,Friday
VAS_27,Vasai,Male,Beverages,898.48,2.0,1796.96,323.45,PhonePe,3.6,2024-10-16,08:25:58,Wednesday
MAD_42,Madurai,Male,Electronics,941.84,6.0,,1017.19,Google Pay,2.1,2025-05-04,09:54:12,Sunday
RAI_43,Raipur,Male,Health & Wellness,114.95,8.0,919.6,165.53,Credit Card,3.4,2025-04-27,00:29:04,Sunday
AHM_06,Ahmedabad,,Household Items,991.64,,6941.48,1249.47,Mobikwik,1.8,2024-05-05,09:26:12,Sunday
NAS_22,,Female,Health & Wellness,809.75,2.0,1619.5,291.51,Credit Card,2.6,2024-03-02,18:27:33,Saturday
VIS_16,Visakhapatnam,Female,Bakery,358.07,1.0,358.07,64.45,PhonePe,3.4,2024-07-26,06:10:27,Friday
RAN_35,Ranchi,Male,Household Items,201.01,5.0,1005.05,180.91,Mobikwik,3.1,2024-07-02,10:44:33,Tuesday
PUN_07,Pune,Male,Bakery,79.22,1.0,79.22,,Google Pay,1.0,2024-11-19,04:08:13,Tuesday
AMR_32,,Female,Personal Care,204.98,9.0,1844.82,332.07,Mobikwik,3.8,2024-01-19,10:05:55,Friday
DEL_00,Delhi,Female,Snacks,454.93,8.0,3639.44,655.1,Credit Card,3.6,,12:09:26,Sunday
CHE_03,Chennai,Female,Frozen Foods,350.12,,1400.48,252.09,Cash,3.4,2023-11-05,20:21:47,Sunday
JAI_08,Jaipur,Female,Pet Supplies,124.37,4.0,497.48,89.55,Cash,4.2,,10:26:54,Tuesday
NAS_22,Nashik,Male,Baby Products,657.88,6.0,3947.28,710.51,,1.7,2025-05-29,07:20:29,Thursday
PAT_17,Patna,Male,Beverages,898.89,2.0,1797.78,323.6,Amazon Pay,4.7,2024-05-20,21:13:40,Monday
CHE_03,Chennai,Female,Home Decor,83.71,5.0,418.55,75.34,Amazon Pay,,2024-05-22,02:35:05,Wednesday
DEL_00,Delhi,Male,Household Items,22.42,9.0,201.78,36.32,Credit Card,3.3,2023-08-19,21:53:14,Saturday
ALL_34,Allahabad,Male,Stationery,275.04,3.0,825.12,148.52,Cash,4.1,2024-08-01,00:26:22,Thursday
PUN_07,Pune,Male,Home Decor,170.05,4.0,680.2,,PhonePe,3.2,2024-12-28,,
AUR_30,Aurangabad,Male,Dairy Products,145.28,7.0,1016.96,183.05,Google Pay,4.6,2025-01-18,11:42:52,Saturday
KAN_11,Kanpur,Female,Household Items,760.16,,7601.6,1368.29,Mobikwik,3.3,2024-09-27,18:23:38,Friday
DHA_31,Dhanbad,Female,Sports Equipment,910.3,3.0,2730.9,491.56,Mobikwik,4.1,2024-12-23,06:12:15,Monday
PUN_07,Pune,Female,Health & Wellness,731.31,4.0,2925.24,526.54,Credit Card,2.2,2023-07-23,15:12:39,Sunday
VAD_18,Vadodara,Female,Bakery,724.24,10.0,7242.4,1303.63,Google Pay,3.0,2024-09-06,09:30:14,Friday
JAB_38,Jabalpur,Male,Baby Products,485.01,4.0,1940.04,349.21,Credit Card,,2024-02-27,,Tuesday
MUM_01,Mumbai,Male,Clothing,11155.92,126.0,8366.94,1506.05,Mobikwik,3.4,2025-01-29,19:25:25,Wednesday
,Varanasi,Male,Household Items,843.07,4.0,3372.28,607.01,Credit Card,2.3,2025-07-16,16:25:40,Wednesday
PUN_07,Pune,Female,Health & Wellness,996.4,5.0,4982.0,896.76,PhonePe,4.4,2023-08-01,18:25:48,Tuesday
KAL_26,Kalyan,Male,Bakery,889.93,6.0,5339.58,961.12,Credit Card,4.2,2024-05-02,01:49:11,Thursday
GUW_44,Guwahati,Male,Electronics,,8.0,,1185.72,Amazon Pay,4.2,2024-01-20,08:40:30,Saturday
CHA_45,Chandigarh,Male,Household Items,128.0,3.0,384.0,69.12,Paytm,2.5,2024-09-06,,Friday
MAD_42,,Male,Sports Equipment,6986.88,56.0,2328.96,419.21,Paytm,3.4,2024-04-29,23:33:51,Monday
BHO_15,Bhopal,Female,Electronics,141.16,3.0,423.48,76.23,Paytm,3.5,2023-07-22,02:53:54,Saturday
IND_13,Indore,Male,Personal Care,337.69,,3376.9,607.84,Cash,4.5,2025-06-09,20:58:36,Monday
GWA_39,Gwalior,Female,Baby Products,916.95,6.0,5501.7,990.31,Debit Card,3.2,2024-10-06,21:47:46,Sunday
ALL_34,,Female,Household Items,716.44,4.0,2865.76,515.84,Mobikwik,4.5,2023-11-08,06:42:49,Wednesday
DEL_00,Delhi,Female,Baby Products,,8.0,,964.31,Paytm,2.3,2025-05-09,03:58:09,Friday
NOI_40,Noida,Female,Beverages,628.23,10.0,6282.3,1130.81,Credit Card,2.0,2024-06-26,08:34:15,Wednesday
JAB_38,Jabalpur,Male,Electronics,779.84,9.0,7018.56,1263.34,Cash,2.6,2024-03-13,23:08:36,Wednesday
GHA_19,Ghaziabad,Female,Stationery,136.24,10.0,1362.4,245.23,PhonePe,1.4,2023-11-05,22:48:39,Sunday
MUM_01,Mumbai,Male,Baby Products,,3.0,1245.84,224.25,Google Pay,4.4,2024-07-12,05:03:36,Friday
SOL_46,Solapur,Male,Dairy Products,392.09,2.0,784.18,141.15,Google Pay,1.3,2023-11-03,06:28:59,Friday
THA_14,Thane,Female,Dairy Products,1936.56,84.0,968.28,174.29,Mobikwik,4.1,2025-01-26,13:57:05,Sunday
JOD_41,Jodhpur,Male,,569.05,2.0,1138.1,204.86,Credit Card,1.8,2024-06-10,,Monday
JAB_38,Jabalpur,Female,Bakery,621.1,9.0,5589.9,1006.18,Credit Card,,2024-11-30,23:26:03,Saturday
BHO_15,Bhopal,Male,Frozen Foods,530.7,3.0,1592.1,286.58,Credit Card,1.9,2024-10-30,14:20:09,Wednesday
FAR_23,Faridabad,Male,Home Decor,996.35,5.0,4981.75,896.71,Mobikwik,3.6,2025-02-23,04:51:16,Sunday
GWA_39,Gwalior,Male,Household Items,862.32,9.0,7760.88,1396.96,Debit Card,4.9,2024-07-15,13:59:40,Monday
PAT_17,Patna,Female,Bakery,71.83,3.0,215.49,38.79,Mobikwik,1.1,2024-06-03,21:10:40,Monday
JAB_38,Jabalpur,Male,Snacks,369.03,2.0,738.06,132.85,Debit Card,3.2,2024-01-23,06:32:02,Tuesday
JAI_08,Jaipur,Male,Stationery,704.15,1.0,704.15,,Mobikwik,1.1,2024-12-01,11:40:22,Sunday
DHA_31,Dhanbad,Male,Personal Care,51.93,1.0,51.93,9.35,Credit Card,3.2,2024-03-19,,Tuesday
PAT_17,Patna,Male,Stationery,69.86,6.0,419.16,75.45,Paytm,3.0,2024-04-14,01:51:13,Sunday
NAV_33,Navi Mumbai,Male,Fruits & Vegetables,497.89,10.0,4978.9,896.2,Credit Card,1.5,2025-05-20,03:09:08,Tuesday
JAI_08,Jaipur,Male,Electronics,275.06,8.0,,396.09,Credit Card,2.6,2024-07-25,,Thursday
KAL_26,Kalyan,Male,Electronics,962.08,5.0,,865.87,Mobikwik,1.9,2023-08-29,21:22:49,Tuesday
RAN_35,Ranchi,Female,Frozen Foods,874.78,8.0,6998.24,1259.68,Google Pay,4.5,2023-12-17,13:23:47,Sunday
PUN_07,Pune,Female,,647.39,5.0,3236.95,582.65,Debit Card,3.4,2024-05-07,01:54:08,Tuesday
SRI_29,Srinagar,Female,Clothing,257.57,7.0,1802.99,324.54,Amazon Pay,2.1,2024-10-15,06:19:17,Tuesday
NAG_12,,Male,Stationery,551.32,1.0,551.32,99.24,Amazon Pay,2.9,2025-02-24,09:11:50,Monday
BHO_15,Bhopal,Male,Beverages,753.93,,3769.65,678.54,Mobikwik,3.4,2025-01-18,07:02:20,
SOL_46,Solapur,Male,Frozen Foods,852.52,8.0,6820.16,1227.63,Amazon Pay,3.1,,22:18:12,Tuesday
AGR_21,Agra,Male,Pet Supplies,518.98,2.0,1037.96,186.83,,2.8,2023-07-26,14:13:33,Wednesday
FAR_23,Faridabad,Male,Personal Care,56.63,6.0,339.78,61.16,Mobikwik,,2025-06-28,18:34:55,Saturday
LUD_20,Ludhiana,,Personal Care,820.29,4.0,3281.16,590.61,Paytm,3.4,2023-10-26,08:59:31,Thursday
FAR_23,Faridabad,Female,Beverages,729.26,10.0,7292.6,,Debit Card,4.3,2024-04-20,05:07:11,Saturday
CHE_03,Chennai,Female,Clothing,224.62,3.0,673.86,121.29,Amazon Pay,4.4,2025-01-05,17:37:32,Sunday
SUR_09,Surat,Male,Snacks,473.75,3.0,1421.25,255.82,,1.3,2024-03-03,19:57:00,Sunday
,Thane,Male,Home Decor,254.19,3.0,762.57,137.26,Paytm,1.8,2023-07-26,05:40:25,Wednesday
LUC_10,,Male,Dairy Products,172.2,5.0,861.0,154.98,Credit Card,2.4,2024-11-21,13:53:11,Thursday
DHA_31,Dhanbad,Female,Household Items,259.35,3.0,778.05,140.05,PhonePe,2.7,2025-03-28,02:24:03,Friday
BAN_04,Bangalore,Female,,958.99,8.0,7671.92,1380.95,PhonePe,3.4,2023-12-17,23:02:19,Sunday
HOW_36,Howrah,Female,Pet Supplies,255.15,7.0,1786.05,321.49,Google Pay,1.8,2023-10-25,14:04:04,Wednesday
RAN_35,Ranchi,Male,Personal Care,653.19,3.0,1959.57,352.72,Cash,1.2,2024-01-02,21:59:28,Tuesday
RAI_43,Raipur,Female,Home Decor,45.25,8.0,362.0,65.16,Mobikwik,3.8,2023-08-31,17:17:07,Thursday
NAV_33,Navi Mumbai,Male,Stationery,750.83,4.0,3003.32,540.6,Cash,1.6,2024-07-20,20:38:24,Saturday
