Unnamed: 0,branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
26601,MAD_42,Madurai,Female,Snacks,134.54,1.0,134.54,24.22,Amazon Pay,2.9,2023-12-31,04:25:36,Sunday
26602,SRI_29,,Male,Snacks,282.53,9.0,2542.77,457.7,Amazon Pay,3.2,2025-03-18,04:29:00,Tuesday
26603,VAS_27,Vasai,Female,Electronics,769.02,4.0,3076.08,553.69,Paytm,3.7,2023-11-22,08:17:31,Wednesday
26604,GUW_44,Guwahati,Female,Household Items,453.49,7.0,3174.43,571.4,Credit Card,1.3,2024-04-26,16:00:26,Friday
26605,LUD_20,Ludhiana,Male,Baby Products,303.77,,1518.85,273.39,Cash,2.2,2024-12-15,14:33:15,Sunday
26606,RAJ_25,Rajkot,Female,Stationery,42.69,5.0,213.45,38.42,Paytm,1.4,2024-09-16,02:58:26,Monday
26607,HOW_36,Howrah,Female,,918.9,9.0,8270.1,1488.62,Credit Card,1.8,2024-10-11,07:58:50,Friday
26608,VAS_27,Vasai,Female,Household Items,740.47,3.0,2221.41,399.85,Google Pay,1.3,2023-08-12,08:18:21,Saturday
26609,AUR_30,Aurangabad,,Stationery,691.04,6.0,4146.24,746.32,Amazon Pay,3.4,2025-02-12,02:13:31,Wednesday
26610,SRI_29,Srinagar,Female,Home Decor,125.63,9.0,1130.67,203.52,Debit Card,4.6,2024-04-20,,Saturday
26611,SRI_29,Srinagar,Male,Personal Care,819.46,7.0,5736.22,1032.52,Debit Card,1.8,2024-06-18,09:54:40,Tuesday
26612,LUD_20,Ludhiana,Female,Sports Equipment,896.28,,2688.84,483.99,Credit Card,2.8,2024-10-04,17:52:54,Friday
26613,NAG_12,,Female,Fruits & Vegetables,719.94,10.0,7199.4,1295.89,Credit Card,1.6,2024-11-27,19:33:20,Wednesday
26614,AUR_30,Aurangabad,Female,Health & Wellness,259.39,8.0,2075.12,,Mobikwik,3.5,2025-02-05,18:50:35,Wednesday
26615,FAR_23,Faridabad,Female,Beverages,749.65,9.0,6746.85,1214.43,Paytm,4.9,2023-10-04,16:52:47,Wednesday
26616,NAS_22,Nashik,Male,Dairy Products,324.33,2.0,648.66,116.76,PhonePe,2.9,2023-10-01,19:39:40,Sunday
26617,,Kalyan,Male,Beverages,995.17,8.0,7961.36,1433.04,Mobikwik,2.8,2024-02-07,02:55:22,Wednesday
26618,VAR_28,Varanasi,Female,Dairy Products,802.66,4.0,3210.64,577.92,Cash,2.0,2023-09-19,15:36:45,Tuesday
26619,SRI_29,Srinagar,Female,Stationery,817.21,4.0,3268.84,588.39,Cash,2.4,2024-03-01,15:38:49,Friday
26620,CHA_45,Chandigarh,Male,Frozen Foods,427.44,9.0,3846.96,692.45,Paytm,4.7,,23:36:51,Wednesday
26621,CHE_03,Chennai,,Sports Equipment,189.19,9.0,1702.71,306.49,Paytm,4.5,2023-11-04,09:59:58,Saturday
26622,PUN_07,Pune,Male,Dairy Products,224.99,1.0,224.99,40.5,Google Pay,2.2,2024-09-10,14:59:41,Tuesday
26623,RAI_43,Raipur,Female,Clothing,,10.0,2776.9,499.84,Cash,3.0,2024-10-01,18:03:02,
26624,GHA_19,Ghaziabad,Male,Fruits & Vegetables,682.8,9.0,6145.2,1106.14,Mobikwik,2.3,2024-02-22,09:49:44,
26625,CHA_45,Chandigarh,Male,Sports Equipment,328.06,9.0,2952.54,531.46,Mobikwik,3.5,2024-07-13,16:09:06,Saturday
26626,COI_37,Coimbatore,Male,Bakery,788.97,10.0,7889.7,1420.15,Credit Card,1.7,2024-05-23,12:34:33,Thursday
26627,AMR_32,Amritsar,Female,Electronics,706.74,10.0,7067.4,1272.13,Debit Card,4.4,2023-09-29,11:54:34,Friday
26628,VAR_28,Varanasi,,Clothing,861.67,3.0,2585.01,465.3,Paytm,1.5,2025-06-04,18:04:56,Wednesday
26629,RAN_35,Ranchi,Male,Home Decor,731.82,1.0,731.82,131.73,Paytm,4.1,2025-02-20,02:53:11,Thursday
26630,JAB_38,Jabalpur,Female,Sports Equipment,206.09,6.0,1236.54,222.58,Google Pay,4.5,2025-02-13,10:33:46,Thursday
26631,SOL_46,Solapur,Female,Fruits & Vegetables,251.44,5.0,1257.2,226.3,Debit Card,,2024-07-19,04:02:57,
26632,CHE_03,Chennai,Female,Baby Products,159.28,4.0,637.12,114.68,Mobikwik,2.1,2024-04-30,23:02:50,Tuesday
26633,AHM_06,Ahmedabad,Female,Bakery,405.45,8.0,3243.6,583.85,Google Pay,3.4,2024-12-15,08:17:04,Sunday
26634,,Jaipur,Female,Home Decor,600.51,4.0,2402.04,432.37,Amazon Pay,2.4,2025-07-05,13:20:02,Saturday
26635,RAI_43,Raipur,Female,Pet Supplies,280.73,,1122.92,202.13,Credit Card,2.4,2023-08-15,,Tuesday
26636,PAT_17,Patna,Male,,634.63,3.0,1903.89,,Mobikwik,2.8,2025-06-06,02:56:13,Friday
26637,VIS_16,Visakhapatnam,Male,Fruits & Vegetables,142.5,7.0,997.5,179.55,PhonePe,2.9,2023-08-23,22:08:57,Wednesday
26638,FAR_23,Faridabad,Female,Pet Supplies,175.45,,1754.5,315.81,Google Pay,4.7,2023-07-27,12:13:01,Thursday
26639,RAJ_25,,Male,Baby Products,6677.039999999999,14.0,,100.16,Mobikwik,2.9,2024-11-16,22:29:00,Saturday
26640,SOL_46,Solapur,Male,Home Decor,464.97,9.0,4184.73,753.25,Amazon Pay,4.7,,00:00:26,Tuesday
26641,AGR_21,Agra,Female,Pet Supplies,899.4,,5396.4,971.35,,2.0,2024-09-22,22:09:04,Sunday
26642,BAN_04,Bangalore,Female,Snacks,506.76,4.0,2027.04,364.87,Paytm,1.7,2024-04-02,20:32:45,Tuesday
26643,PUN_07,Pune,Female,Household Items,114.55,4.0,458.2,82.48,Credit Card,3.8,2024-11-30,10:29:07,Saturday
26644,RAI_43,Raipur,Female,Baby Products,585.86,5.0,2929.3,527.27,Paytm,4.4,2024-11-10,23:10:50,Sunday
26645,DHA_31,Dhanbad,Female,Dairy Products,876.91,10.0,8769.1,,Cash,1.3,2024-03-10,18:33:19,Sunday
26646,RAN_35,Ranchi,Female,Snacks,5203.08,28.0,867.18,156.09,Google Pay,4.9,2024-04-21,11:02:04,Sunday
26647,VAR_28,Varanasi,Female,,949.45,10.0,9494.5,1709.01,Google Pay,2.3,2025-04-23,08:27:52,Wednesday
26648,VAS_27,Vasai,,Stationery,600.36,6.0,3602.16,648.39,Amazon Pay,4.1,2024-04-01,12:42:01,Monday
26649,NAV_33,Navi Mumbai,Female,Beverages,472.31,8.0,3778.48,680.13,PhonePe,4.2,2024-04-21,12:05:01,Sunday
26650,IND_13,Indore,Female,Bakery,1756.6799999999998,70.0,731.95,131.75,Google Pay,,2025-06-26,10:00:26,Thursday
26651,NAG_12,Nagpur,Male,Health & Wellness,759.55,8.0,6076.4,,Google Pay,3.8,2024-11-10,13:32:53,Sunday
26652,MUM_01,Mumbai,Female,Frozen Foods,465.41,8.0,3723.28,670.19,Mobikwik,3.0,,10:24:02,Sunday
26653,GUW_44,,Male,Fruits & Vegetables,150.07,6.0,900.42,162.08,Amazon Pay,3.6,2024-07-15,08:46:15,Monday
26654,VAS_27,Vasai,Male,Dairy Products,523.07,8.0,4184.56,753.22,PhonePe,3.6,2024-11-08,08:01:46,
26655,AHM_06,Ahmedabad,Male,Home Decor,729.13,6.0,4374.78,787.46,Credit Card,3.8,2025-06-02,,Monday
26656,LUC_10,Lucknow,Male,Baby Products,137.68,8.0,1101.44,198.26,Paytm,3.2,2025-03-23,12:06:15,Sunday
26657,LUC_10,Lucknow,Female,Pet Supplies,500.56,5.0,2502.8,450.5,Debit Card,1.8,2024-03-31,14:19:14,Sunday
26658,NAG_12,Nagpur,Female,Dairy Products,423.65,7.0,2965.55,533.8,Debit Card,4.5,2025-07-04,03:00:08,Friday
26659,SRI_29,Srinagar,Male,Pet Supplies,663.45,8.0,5307.6,955.37,Credit Card,4.0,,01:46:23,Sunday
26660,AHM_06,Ahmedabad,Female,Electronics,64.27,7.0,449.89,80.98,Amazon Pay,1.9,2025-02-06,03:38:22,Thursday
26661,DEL_00,Delhi,Male,Sports Equipment,148.45,1.0,148.45,26.72,Paytm,3.8,2024-12-17,23:36:54,Tuesday
26662,,Faridabad,Male,Household Items,508.92,5.0,2544.6,458.03,Paytm,1.9,2023-10-26,,Thursday
26663,GHA_19,Ghaziabad,Female,Frozen Foods,278.21,2.0,,,Cash,5.0,2024-04-09,08:57:46,Tuesday
26664,BHO_15,Bhopal,Male,Home Decor,396.47,10.0,3964.7,713.65,Google Pay,3.8,2024-11-15,20:20:46,Friday
26665,GHA_19,Ghaziabad,Male,Stationery,440.94,8.0,3527.52,634.95,Debit Card,2.4,2024-11-14,14:09:13,Thursday
26666,NOI_40,Noida,Female,Pet Supplies,275.2,2.0,550.4,99.07,Credit Card,4.7,2024-11-25,23:28:55,Monday
26667,BAN_04,Bangalore,Male,Snacks,691.89,9.0,6227.01,1120.86,Cash,3.9,2023-12-12,16:14:31,Tuesday
26668,MAD_42,Madurai,Male,Clothing,304.39,2.0,608.78,109.58,Mobikwik,1.8,2024-11-26,18:52:38,Tuesday
26669,KOL_02,Kolkata,Male,Clothing,972.74,5.0,4863.7,875.47,Paytm,1.7,2025-04-07,03:57:19,Monday
26670,PAT_17,Patna,Female,Stationery,285.88,5.0,1429.4,257.29,Credit Card,2.0,2025-04-17,12:09:10,Thursday
26671,VAD_18,Vadodara,Female,Fruits & Vegetables,354.71,7.0,2482.97,446.93,Cash,1.7,2024-04-10,15:53:36,Wednesday
26672,DEL_00,Delhi,Female,Dairy Products,,3.0,415.89,,,1.5,,01:17:57,Friday
26673,BAN_04,Bangalore,Female,Stationery,631.62,8.0,5052.96,909.53,Cash,1.9,2023-10-26,13:07:53,Thursday
26674,BHO_15,Bhopal,Male,Health & Wellness,624.43,3.0,1873.29,,Amazon Pay,4.3,2024-03-18,07:56:07,Monday
26675,KAL_26,Kalyan,Male,Dairy Products,85.22,6.0,511.32,92.04,Mobikwik,1.6,2023-12-09,14:37:03,Saturday
26676,KOL_02,Kolkata,Male,Electronics,724.96,2.0,1449.92,260.99,Credit Card,4.7,2023-09-08,04:53:01,Friday
26677,COI_37,Coimbatore,Male,Sports Equipment,252.98,2.0,505.96,91.07,PhonePe,1.9,2024-06-20,22:46:41,Thursday
26678,FAR_23,Faridabad,Female,Clothing,4571.4,42.0,1142.85,205.71,Debit Card,1.7,2025-04-28,09:24:24,Monday
26679,JAI_08,Jaipur,Female,Fruits & Vegetables,,5.0,1044.0,187.92,,,2023-09-16,05:47:53,Saturday
26680,PUN_07,Pune,Female,Dairy Products,617.53,6.0,3705.18,666.93,Amazon Pay,1.4,2025-02-15,20:50:59,Saturday
26681,NOI_40,Noida,Female,Beverages,,1.0,199.73,,Cash,3.7,2023-12-13,,Wednesday
26682,SRI_29,Srinagar,Male,Dairy Products,829.67,1.0,829.67,149.34,Credit Card,1.3,2023-09-25,18:33:33,Monday
26683,PUN_07,Pune,Male,Health & Wellness,24.93,3.0,74.79,13.46,Mobikwik,4.6,2024-09-17,09:31:05,Tuesday
26684,RAI_43,Raipur,Male,Household Items,,7.0,4336.71,780.61,Mobikwik,4.8,2024-02-17,,Saturday
26685,GWA_39,Gwalior,Male,Fruits & Vegetables,597.37,6.0,3584.22,645.16,Credit Card,1.7,,03:12:08,Friday
26686,BHO_15,Bhopal,Male,Stationery,906.17,4.0,,652.44,Cash,3.6,2025-06-20,16:25:30,Friday
26687,AGR_21,Agra,,Beverages,476.41,1.0,476.41,85.75,Mobikwik,2.5,2024-01-09,23:31:55,Tuesday
26688,NOI_40,Noida,Male,Electronics,712.16,3.0,2136.48,384.57,Mobikwik,1.1,2024-04-25,03:43:33,Thursday
26689,,Howrah,Female,Dairy Products,900.99,1.0,900.99,162.18,Paytm,1.4,2024-06-12,09:56:26,Wednesday
26690,VAR_28,Varanasi,Male,Bakery,686.86,8.0,5494.88,989.08,Debit Card,1.6,2023-10-05,09:44:53,Thursday
26691,SUR_09,Surat,Female,Household Items,293.54,2.0,587.08,105.67,Mobikwik,1.8,2025-03-06,19:17:44,Thursday
26692,COI_37,Coimbatore,Male,Bakery,338.19,5.0,1690.95,304.37,Cash,4.4,2024-12-13,10:08:31,Friday
26693,MAD_42,Madurai,Female,Snacks,434.79,9.0,3913.11,704.36,PhonePe,3.4,2023-11-15,03:36:06,Wednesday
26694,,Rajkot,Male,Beverages,968.96,3.0,2906.88,523.24,Credit Card,2.7,2023-08-29,20:31:51,Tuesday
26695,RAJ_25,Rajkot,Female,Health & Wellness,429.71,1.0,429.71,77.35,Credit Card,2.5,2024-07-10,05:44:31,Wednesday
26696,ALL_34,Allahabad,Male,Baby Products,851.14,1.0,851.14,153.21,Cash,4.2,2023-08-12,22:47:54,Saturday
26697,RAJ_25,Rajkot,Female,Fruits & Vegetables,268.19,8.0,2145.52,386.19,Debit Card,,2025-01-04,21:32:52,Saturday
26698,BHO_15,Bhopal,Male,Beverages,868.79,1.0,868.79,156.38,PhonePe,4.6,2023-12-26,12:35:44,Tuesday
26699,JAB_38,,Male,Electronics,783.79,1.0,783.79,141.08,Debit Card,,2024-04-07,13:19:52,Sunday
26700,BHO_15,Bhopal,Female,Home Decor,800.05,4.0,3200.2,576.04,Credit Card,3.6,2024-07-10,08:44:21,Wednesday
26701,THA_14,Thane,Male,Home Decor,147.15,1.0,147.15,26.49,Paytm,4.7,2024-01-29,11:46:20,Monday
26702,IND_13,Indore,Male,Home Decor,275.63,2.0,551.26,99.23,Debit Card,2.9,2024-02-14,17:23:17,Wednesday
26703,DHA_31,Dhanbad,Male,Dairy Products,79.73,8.0,637.84,114.81,Google Pay,3.6,2023-08-01,11:05:21,Tuesday
26704,RAI_43,,Male,Sports Equipment,909.19,5.0,4545.95,818.27,PhonePe,3.4,2024-06-04,13:48:07,Tuesday
26705,NAS_22,Nashik,Male,Pet Supplies,208.03,,2080.3,374.45,PhonePe,2.1,2025-07-08,22:59:02,Tuesday
26706,NAG_12,Nagpur,Male,Household Items,377.12,8.0,3016.96,543.05,Mobikwik,3.6,2024-08-22,05:56:09,Thursday
26707,RAJ_25,Rajkot,Female,Electronics,158.46,5.0,792.3,142.61,Google Pay,3.8,2025-01-23,,Thursday
26708,MUM_01,Mumbai,Female,Fruits & Vegetables,983.67,5.0,4918.35,885.3,Credit Card,3.6,2024-04-02,09:47:02,Tuesday
26709,JAB_38,Jabalpur,Female,Frozen Foods,,8.0,7228.96,1301.21,Paytm,4.4,2023-10-24,19:55:01,Tuesday
26710,,Visakhapatnam,Female,Household Items,603.48,2.0,1206.96,217.25,Debit Card,1.6,2024-01-14,09:50:29,Sunday
26711,THA_14,Thane,Female,Pet Supplies,65.3,5.0,326.5,58.77,Cash,5.0,2024-04-13,12:24:46,Saturday
26712,HUB_47,Hubli–Dharwad,Male,Snacks,886.52,6.0,5319.12,957.44,PhonePe,1.0,2025-04-13,10:13:55,Sunday
26713,BAN_04,Bangalore,Male,Dairy Products,894.27,7.0,6259.89,1126.78,Credit Card,3.9,2024-08-20,11:13:22,Tuesday
26714,SRI_29,Srinagar,Female,Baby Products,690.85,10.0,6908.5,1243.53,Amazon Pay,3.6,2024-02-12,22:33:16,Monday
26715,JAI_08,Jaipur,Male,Health & Wellness,,6.0,5887.08,1059.67,Paytm,,2024-03-15,04:01:03,Friday
26716,VIS_16,Visakhapatnam,Male,Frozen Foods,469.13,6.0,2814.78,506.66,Debit Card,2.5,2024-01-12,02:16:02,Friday
26717,NAG_12,Nagpur,Female,Sports Equipment,965.9,8.0,7727.2,1390.9,Google Pay,2.3,2024-03-17,01:41:11,Sunday
26718,SUR_09,Surat,Male,Sports Equipment,982.7,7.0,6878.9,1238.2,Google Pay,4.9,2024-02-02,05:12:46,Friday
26719,VIS_16,Visakhapatnam,Male,Personal Care,827.6,9.0,7448.4,1340.71,PhonePe,4.4,2023-10-14,17:43:50,Saturday
26720,SUR_09,,Female,Pet Supplies,285.29,3.0,855.87,154.06,Paytm,2.7,2023-12-16,23:30:06,Saturday
26721,VAS_27,Vasai,Male,Beverages,47.54,10.0,475.4,85.57,Credit Card,2.0,2024-07-02,12:39:30,Tuesday
26722,MAD_42,Madurai,Male,Clothing,970.54,5.0,4852.7,873.49,Credit Card,2.6,2025-07-06,02:24:51,Sunday
26723,MEE_24,Meerut,Female,Personal Care,108.94,6.0,653.64,117.66,Debit Card,4.3,,03:50:32,Sunday
26724,MAD_42,Madurai,Female,Bakery,727.34,10.0,7273.4,1309.21,Mobikwik,3.1,2023-12-23,05:05:47,Saturday
26725,NOI_40,Noida,Male,Dairy Products,901.01,1.0,901.01,162.18,Paytm,3.9,2024-07-27,20:52:50,Saturday
26726,HUB_47,Hubli–Dharwad,Female,Snacks,194.89,8.0,1559.12,280.64,Mobikwik,4.9,2025-03-12,11:44:11,Wednesday
26727,RAJ_25,Rajkot,Female,Sports Equipment,147.76,8.0,1182.08,,Cash,3.8,2024-07-07,16:57:13,Sunday
26728,HYD_05,Hyderabad,Male,Household Items,10194.36,14.0,849.53,152.92,Debit Card,2.4,2025-06-02,22:16:16,Monday
26729,VAD_18,Vadodara,Male,Sports Equipment,42.07,9.0,378.63,68.15,Amazon Pay,1.4,2023-08-13,12:31:38,Sunday
26730,HUB_47,Hubli–Dharwad,Male,Baby Products,893.19,,4465.95,803.87,Paytm,3.4,2023-10-07,06:26:09,Saturday
26731,HYD_05,Hyderabad,Male,Bakery,168.28,5.0,841.4,151.45,Cash,3.9,2023-12-07,16:01:17,Thursday
26732,JOD_41,Jodhpur,,Clothing,865.7,8.0,6925.6,1246.61,PhonePe,3.7,2024-06-20,07:05:28,Thursday
26733,SUR_09,Surat,,Fruits & Vegetables,456.64,7.0,3196.48,575.37,Google Pay,2.7,2024-03-22,01:48:29,
26734,LUC_10,Lucknow,Male,Personal Care,623.69,6.0,3742.14,673.59,Mobikwik,,2025-01-01,04:40:11,Wednesday
26735,RAI_43,Raipur,,Personal Care,374.91,4.0,1499.64,269.94,Mobikwik,3.5,2024-06-09,23:29:02,Sunday
26736,HUB_47,Hubli–Dharwad,,Dairy Products,733.75,6.0,4402.5,792.45,Credit Card,4.2,2023-08-05,09:25:41,Saturday
26737,JAB_38,Jabalpur,Female,Household Items,380.03,1.0,380.03,68.41,PhonePe,4.7,2024-03-30,14:16:31,Saturday
26738,MAD_42,Madurai,Female,Stationery,722.43,,,520.15,Debit Card,1.9,2023-10-10,06:55:32,Tuesday
26739,PAT_17,Patna,Female,Snacks,315.23,9.0,2837.07,510.67,Credit Card,,,14:19:44,Tuesday
26740,RAI_43,Raipur,Female,Pet Supplies,190.36,9.0,,308.38,Cash,5.0,2024-10-12,03:18:00,Saturday
26741,CHA_45,Chandigarh,Male,,458.04,9.0,4122.36,742.02,Mobikwik,1.8,2025-04-11,00:49:04,Friday
26742,BAN_04,Bangalore,Male,Pet Supplies,921.92,5.0,4609.6,829.73,Mobikwik,4.6,2023-08-02,18:20:28,Wednesday
26743,IND_13,Indore,Female,Personal Care,890.99,,6236.93,1122.65,Paytm,3.1,,20:59:09,Thursday
26744,AHM_06,Ahmedabad,Male,,455.71,1.0,,82.03,Credit Card,4.6,2024-07-09,06:49:39,Tuesday
26745,THA_14,Thane,Male,Bakery,966.47,2.0,1932.94,347.93,Google Pay,3.7,2024-02-18,17:06:02,Sunday
26746,HOW_36,Howrah,Male,Personal Care,659.71,10.0,6597.1,1187.48,Amazon Pay,1.3,2024-06-17,19:58:51,Monday
26747,DHA_31,Dhanbad,Male,Baby Products,791.27,7.0,5538.89,997.0,Debit Card,3.1,2023-12-28,09:58:13,Thursday
26748,FAR_23,Faridabad,Male,Home Decor,505.45,1.0,505.45,90.98,,1.1,2025-02-26,06:35:05,Wednesday
26749,VAR_28,Varanasi,Female,Frozen Foods,795.54,3.0,2386.62,429.59,PhonePe,4.3,2024-09-25,13:30:15,Wednesday
26750,HOW_36,Howrah,Female,Electronics,396.9,,3175.2,571.54,Credit Card,1.5,2024-02-18,04:36:31,Sunday
26751,AGR_21,Agra,Male,Snacks,95.5,8.0,764.0,137.52,Amazon Pay,1.9,2025-06-12,10:21:01,Thursday
26752,AHM_06,Ahmedabad,Male,Home Decor,691.74,9.0,6225.66,1120.62,Paytm,2.0,2023-09-21,11:51:34,Thursday
26753,BHO_15,Bhopal,Female,Frozen Foods,72.28,10.0,722.8,,Cash,1.3,2025-03-24,12:28:54,
26754,JOD_41,,Female,Snacks,88.06,10.0,880.6,158.51,Credit Card,3.7,,19:35:07,Tuesday
26755,HUB_47,Hubli–Dharwad,Female,Baby Products,860.62,4.0,3442.48,619.65,Mobikwik,1.5,2024-03-21,01:16:27,Thursday
26756,,Vasai,Male,Household Items,235.18,9.0,2116.62,380.99,Credit Card,4.1,2024-05-05,10:07:45,Sunday
26757,PAT_17,Patna,Female,Clothing,149.09,9.0,1341.81,241.53,Google Pay,4.9,2023-09-14,17:49:12,Thursday
26758,CHE_03,Chennai,Female,Home Decor,,4.0,709.76,127.76,Paytm,3.3,2024-08-07,22:08:41,Wednesday
26759,CHA_45,Chandigarh,Female,Electronics,74.02,6.0,444.12,79.94,Amazon Pay,3.2,2025-04-20,08:35:56,Sunday
26760,DEL_00,Delhi,Female,Fruits & Vegetables,705.98,5.0,3529.9,635.38,Amazon Pay,2.2,2025-02-14,22:09:34,Friday
26761,IND_13,Indore,Female,Dairy Products,257.49,,2317.41,417.13,Credit Card,4.2,2025-06-08,15:25:30,Sunday
26762,LUD_20,Ludhiana,Male,Bakery,222.51,2.0,445.02,80.1,Cash,1.7,2025-05-12,09:55:10,Monday
26763,NAG_12,Nagpur,Male,Personal Care,2581.44,56.0,860.48,154.89,Paytm,3.4,2023-11-08,03:38:30,Wednesday
26764,,Howrah,Female,Bakery,982.22,6.0,5893.32,1060.8,Cash,4.5,2025-05-12,13:30:58,Monday
26765,RAJ_25,Rajkot,Male,Beverages,657.07,6.0,3942.42,709.64,PhonePe,4.8,2024-11-16,14:09:29,Saturday
26766,PUN_07,Pune,Male,Electronics,646.65,6.0,3879.9,698.38,Amazon Pay,2.9,2025-04-13,23:41:32,Sunday
26767,AMR_32,Amritsar,Male,Electronics,356.01,3.0,1068.03,192.25,,2.0,,22:48:55,Saturday
26768,SRI_29,Srinagar,Female,Household Items,846.57,2.0,1693.14,304.77,Credit Card,2.5,2024-06-01,08:09:39,Saturday
26769,NOI_40,Noida,,Bakery,984.04,9.0,8856.36,,Paytm,2.0,2025-02-06,13:30:41,Thursday
26770,KAN_11,Kanpur,Male,Household Items,56.08,1.0,56.08,10.09,Cash,4.8,2024-05-23,03:38:08,Thursday
26771,MUM_01,Mumbai,Male,Pet Supplies,696.91,9.0,6272.19,1128.99,Google Pay,3.0,2024-09-28,17:06:57,Saturday
26772,AGR_21,Agra,Male,Fruits & Vegetables,820.75,5.0,4103.75,738.67,Debit Card,4.2,2024-10-04,09:27:58,Friday
26773,AGR_21,Agra,Male,Baby Products,341.51,8.0,2732.08,491.77,Debit Card,5.0,2024-01-27,04:32:43,Saturday
26774,BAN_04,Bangalore,Female,Fruits & Vegetables,3604.68,98.0,2102.73,378.49,Google Pay,4.5,2024-03-26,21:47:46,Tuesday
26775,VAD_18,Vadodara,Female,Clothing,51.54,10.0,515.4,92.77,Google Pay,1.1,2023-09-12,10:13:16,
26776,MEE_24,Meerut,Male,Home Decor,446.61,1.0,446.61,80.39,Paytm,1.5,2023-09-23,10:45:55,Saturday
26777,HOW_36,Howrah,Male,Clothing,246.89,4.0,987.56,177.76,Mobikwik,2.1,2025-06-24,21:18:33,
26778,AGR_21,Agra,Female,Personal Care,502.42,7.0,3516.94,633.05,Amazon Pay,3.5,2024-04-11,03:27:23,Thursday
26779,PAT_17,Patna,Male,Beverages,327.16,1.0,327.16,58.89,Google Pay,4.9,2025-03-21,06:29:49,Friday
26780,NAV_33,Navi Mumbai,Female,Home Decor,124.29,9.0,1118.61,,PhonePe,1.1,2024-01-03,17:59:36,Wednesday
26781,DEL_00,Delhi,Female,Baby Products,713.22,7.0,4992.54,898.66,Credit Card,5.0,2023-08-03,03:25:19,Thursday
26782,THA_14,Thane,Male,Snacks,410.11,7.0,2870.77,516.74,Google Pay,3.1,2025-02-22,17:55:32,Saturday
26783,NOI_40,,Male,Bakery,11952.96,56.0,3984.32,717.18,Cash,2.0,,00:21:17,Tuesday
26784,JAB_38,Jabalpur,Female,Snacks,449.2,4.0,1796.8,323.42,,2.5,2024-08-29,19:43:09,Thursday
26785,,Noida,Female,Sports Equipment,248.19,6.0,1489.14,,Debit Card,1.5,2024-10-20,09:52:38,Sunday
26786,GWA_39,Gwalior,Female,Clothing,788.69,1.0,788.69,141.96,PhonePe,1.4,2024-12-19,18:47:49,Thursday
26787,JAI_08,Jaipur,Male,Personal Care,589.54,3.0,1768.62,318.35,Google Pay,3.8,2025-05-04,08:10:16,Sunday
26788,SOL_46,,Male,Bakery,296.51,8.0,2372.08,426.97,Google Pay,1.6,2025-04-01,02:44:28,Tuesday
26789,KAN_11,Kanpur,Female,Beverages,184.75,8.0,1478.0,266.04,Amazon Pay,1.1,2024-08-05,03:19:59,Monday
26790,PAT_17,Patna,Male,Snacks,29.35,9.0,264.15,47.55,Cash,4.0,2024-04-13,13:42:25,Saturday
26791,MUM_01,Mumbai,Female,Health & Wellness,114.43,10.0,1144.3,205.97,Mobikwik,4.2,2024-12-09,09:16:01,Monday
26792,LUC_10,Lucknow,Male,Snacks,278.94,2.0,557.88,100.42,PhonePe,2.3,2025-04-06,06:03:51,Sunday
26793,VIS_16,Visakhapatnam,Male,Beverages,173.99,10.0,1739.9,313.18,Credit Card,3.1,2025-03-09,01:17:35,Sunday
26794,SUR_09,,Female,Baby Products,126.44,3.0,379.32,68.28,Paytm,3.2,,12:31:04,Sunday
26795,MUM_01,Mumbai,Female,Personal Care,712.87,7.0,4990.09,898.22,Google Pay,4.0,2024-11-04,13:43:13,Monday
26796,NAV_33,Navi Mumbai,Male,Electronics,228.26,3.0,684.78,123.26,PhonePe,4.6,2024-05-22,09:42:28,Wednesday
26797,KAL_26,Kalyan,Male,,609.77,1.0,609.77,109.76,Credit Card,1.9,2023-09-30,07:34:16,Saturday
26798,THA_14,Thane,,,355.88,1.0,355.88,64.06,Paytm,2.7,2024-03-25,10:49:02,Monday
26799,VAS_27,Vasai,Female,Baby Products,508.23,1.0,508.23,91.48,Google Pay,3.4,2024-05-03,04:58:52,Friday
26800,KOL_02,Kolkata,Male,Fruits & Vegetables,946.46,7.0,6625.22,1192.54,Google Pay,3.8,2025-07-16,20:51:29,Wednesday
26801,HOW_36,Howrah,Female,Bakery,851.72,2.0,1703.44,306.62,Credit Card,3.2,2023-11-10,14:59:46,Friday
26802,AMR_32,Amritsar,Male,Baby Products,578.91,3.0,1736.73,312.61,Credit Card,3.0,2024-11-16,08:30:09,Saturday
26803,HOW_36,Howrah,Female,Personal Care,119.31,9.0,1073.79,193.28,Credit Card,3.2,2023-12-14,23:50:49,Thursday
26804,PUN_07,Pune,,Snacks,304.26,8.0,2434.08,438.13,Google Pay,2.1,2024-04-03,10:20:39,Wednesday
26805,RAN_35,Ranchi,Male,Bakery,240.16,2.0,480.32,86.46,Mobikwik,1.7,2024-03-08,02:28:32,Friday
26806,VAR_28,Varanasi,Male,Baby Products,738.31,3.0,2214.93,398.69,PhonePe,1.6,2024-05-15,09:01:04,Wednesday
26807,CHE_03,Chennai,Male,Health & Wellness,701.72,5.0,3508.6,631.55,Cash,2.3,2024-06-15,03:57:12,Saturday
26808,CHE_03,Chennai,Male,Personal Care,409.4,10.0,4094.0,736.92,Paytm,1.4,2025-06-04,21:10:33,Wednesday
